title,age_certification,genre,imdb_rating,imdb_votes
Russian Doll,TV-MA,Comedy,7.7,869
Russian Doll,TV-MA,Comedy,7.5,"1,027"
Johnny Test,TV-Y7,Animation,6.5,30
Dare Me,TV-MA,Crime,7.2,197
Grace and Frankie,TV-MA,Comedy,8,437
Grace and Frankie,TV-MA,Comedy,7.7,374
Grace and Frankie,TV-MA,Comedy,8,367
Tiny Pretty Things,TV-MA,Drama,6.8,256
Tiny Pretty Things,TV-MA,Drama,6.8,203
Tiny Pretty Things,TV-MA,Drama,6.7,188
Tiny Pretty Things,TV-MA,Drama,6.9,178
Tiny Pretty Things,TV-MA,Drama,6.6,166
Tiny Pretty Things,TV-MA,Drama,6.8,166
Tiny Pretty Things,TV-MA,Drama,6.7,151
Tiny Pretty Things,TV-MA,Drama,6.9,152
Tiny Pretty Things,TV-MA,Drama,7,152
Tiny Pretty Things,TV-MA,Drama,6.9,158
Love Alarm,TV-MA,Comedy,7.2,127
The 100,TV-14,Drama,8.4,"2,286"
The 100,TV-14,Drama,7.5,"1,904"
The 100,TV-14,Drama,7.5,"1,905"
The 100,TV-14,Drama,9,"3,610"
The 100,TV-14,Drama,7.7,"1,855"
The 100,TV-14,Drama,8.1,"1,878"
The 100,TV-14,Drama,7.6,"1,954"
The 100,TV-14,Drama,7.6,"1,772"
The 100,TV-14,Drama,4.8,"4,740"
The 100,TV-14,Drama,6.1,"2,527"
The 100,TV-14,Drama,6.4,"2,206"
The 100,TV-14,Drama,6.7,"3,838"
Behind Her Eyes,TV-MA,Drama,6.9,"1,359"
Lucifer,TV-14,Crime,8.4,"3,980"
Julie and the Phantoms,TV-G,Adventure,8.1,541
Julie and the Phantoms,TV-G,Adventure,8.6,500
Julie and the Phantoms,TV-G,Adventure,8.5,476
Julie and the Phantoms,TV-G,Adventure,8.2,467
Julie and the Phantoms,TV-G,Adventure,8,462
Julie and the Phantoms,TV-G,Adventure,8.6,474
Julie and the Phantoms,TV-G,Adventure,8.8,506
Julie and the Phantoms,TV-G,Adventure,9.2,595
Julie and the Phantoms,TV-G,Adventure,9.1,546
13 Reasons Why,TV-MA,Drama,5.7,"1,743"
The Umbrella Academy,TV-14,Action,8.2,"3,869"
Freud,TV-MA,Crime,6.8,546
Freud,TV-MA,Crime,7.3,422
Freud,TV-MA,Crime,7,367
Freud,TV-MA,Crime,6.9,342
Freud,TV-MA,Crime,6.8,329
Freud,TV-MA,Crime,6.9,298
Freud,TV-MA,Crime,7.1,311
Freud,TV-MA,Crime,7.1,320
Grand Army,TV-MA,Drama,7.2,128
Grand Army,TV-MA,Drama,7.2,130
Grand Army,TV-MA,Drama,8.1,170
Valeria,TV-MA,Adventure,7.3,114
Valeria,TV-MA,Adventure,7.4,93
Valeria,TV-MA,Adventure,7.6,92
The Politician,TV-MA,Comedy,7.9,578
Cannon Busters,TV-MA,Animation,6.9,71
Cannon Busters,TV-MA,Animation,7,52
Cannon Busters,TV-MA,Animation,7.1,46
Cannon Busters,TV-MA,Animation,7.2,45
Cannon Busters,TV-MA,Animation,6.7,41
Cannon Busters,TV-MA,Animation,7.2,38
Cannon Busters,TV-MA,Animation,6.8,35
Cannon Busters,TV-MA,Animation,6.5,34
Cannon Busters,TV-MA,Animation,7.2,38
Cannon Busters,TV-MA,Animation,6.8,33
Cannon Busters,TV-MA,Animation,7.2,36
Cannon Busters,TV-MA,Animation,7.4,35
Behind Her Eyes,TV-MA,Drama,7.1,"1,180"
Behind Her Eyes,TV-MA,Drama,7.1,"1,117"
Behind Her Eyes,TV-MA,Drama,7.4,"1,097"
Behind Her Eyes,TV-MA,Drama,7.5,"1,116"
Behind Her Eyes,TV-MA,Drama,8,"1,666"
Anne with an E,TV-PG,Drama,8.8,"1,627"
Anne with an E,TV-PG,Drama,8.9,"1,655"
Dare Me,TV-MA,Crime,7.2,245
Dare Me,TV-MA,Crime,7,215
Dare Me,TV-MA,Crime,7.9,228
Dare Me,TV-MA,Crime,7.3,182
Dare Me,TV-MA,Crime,7.6,198
Dare Me,TV-MA,Crime,7.1,181
Dare Me,TV-MA,Crime,7.4,167
Dare Me,TV-MA,Crime,7.3,183
The Chestnut Man,TV-MA,Crime,7.4,"1,183"
Love Alarm,TV-MA,Comedy,7.8,103
Love Alarm,TV-MA,Comedy,8.3,98
Love Alarm,TV-MA,Comedy,8.2,85
Love Alarm,TV-MA,Comedy,7.9,80
Love Alarm,TV-MA,Comedy,7.7,83
Love Alarm,TV-MA,Comedy,7.7,80
Love Alarm,TV-MA,Comedy,7,90
Hero Mask,TV-14,Animation,6.6,15
Hero Mask,TV-14,Animation,6.1,16
Hero Mask,TV-14,Animation,6.5,12
Hero Mask,TV-14,Animation,6.6,12
Hero Mask,TV-14,Animation,6.6,11
Hero Mask,TV-14,Animation,6.5,11
Hero Mask,TV-14,Animation,6.7,11
Hero Mask,TV-14,Animation,6.5,11
Hero Mask,TV-14,Animation,6.7,10
Big Mouth,TV-MA,Animation,7.6,857
Big Mouth,TV-MA,Animation,7.8,613
Marianne,TV-MA,Drama,7.7,822
Marianne,TV-MA,Drama,7.2,668
Marianne,TV-MA,Drama,7.5,595
Marianne,TV-MA,Drama,7.7,555
Marianne,TV-MA,Drama,8.1,563
Marianne,TV-MA,Drama,7.7,500
Marianne,TV-MA,Drama,7.5,484
Marianne,TV-MA,Drama,7.7,503
The Gift,TV-MA,Drama,7.2,337
The Gift,TV-MA,Drama,7.3,374
Riverdale,TV-14,Crime,6.7,"1,010"
Riverdale,TV-14,Crime,7.5,964
Young Wallander,TV-MA,Crime,7.2,542
Inside Bill's Brain: Decoding Bill Gates,TV-14,Documentary,7.9,517
Power Rangers Beast Morphers,TV-Y7,Action,8.7,30
Power Rangers Beast Morphers,TV-Y7,Action,9,30
Power Rangers Beast Morphers,TV-Y7,Action,8.7,33
Power Rangers Beast Morphers,TV-Y7,Action,7,33
Ginny & Georgia,TV-MA,Comedy,7.4,641
Unsolved Mysteries,TV-MA,Documentary,7,604
Unsolved Mysteries,TV-MA,Documentary,7.8,"1,522"
Unsolved Mysteries,TV-MA,Documentary,7.1,"1,256"
Unsolved Mysteries,TV-MA,Documentary,8.1,"1,318"
Unsolved Mysteries,TV-MA,Documentary,6.8,749
The Irregulars,TV-14,Crime,6.3,778
The Irregulars,TV-14,Crime,6.8,572
Toy Boy,TV-MA,Action,7.3,197
Toy Boy,TV-MA,Action,7.4,186
Toy Boy,TV-MA,Action,7.2,175
The House of Flowers,TV-MA,Comedy,6.5,130
The House of Flowers,TV-MA,Comedy,7.8,144
Jack Whitehall: Travels with My Father,TV-MA,Documentary,7.3,154
Ginny & Georgia,TV-MA,Comedy,7.6,719
Rhythm + Flow,TV-MA,Music,7.8,95
Rhythm + Flow,TV-MA,Music,7.1,82
Rhythm + Flow,TV-MA,Music,7.4,80
Rhythm + Flow,TV-MA,Music,8.3,80
Rhythm + Flow,TV-MA,Music,7.8,60
Rhythm + Flow,TV-MA,Music,8,59
Rhythm + Flow,TV-MA,Music,8.6,59
Rhythm + Flow,TV-MA,Music,9,71
Jupiter's Legacy,TV-MA,Action,7,"1,190"
Jupiter's Legacy,TV-MA,Action,7.2,"1,170"
Jupiter's Legacy,TV-MA,Action,7.2,"1,238"
Jupiter's Legacy,TV-MA,Action,7.7,"1,264"
Grace and Frankie,TV-MA,Comedy,7.6,344
Grace and Frankie,TV-MA,Comedy,8.9,458
Ginny & Georgia,TV-MA,Comedy,7.5,873
Power Rangers Beast Morphers,TV-Y7,Action,7.3,34
Super Monsters,TV-Y,Animation,5.9,52
Jack Whitehall: Travels with My Father,TV-MA,Documentary,7.7,139
Workin' Moms,TV-MA,Comedy,7.3,97
Workin' Moms,TV-MA,Comedy,7.7,92
Workin' Moms,TV-MA,Comedy,7.5,89
Workin' Moms,TV-MA,Comedy,7.7,108
The Irregulars,TV-14,Crime,7,519
The Irregulars,TV-14,Crime,7,472
The Irregulars,TV-14,Crime,7,440
The Irregulars,TV-14,Crime,6.8,409
The Irregulars,TV-14,Crime,7,408
The Irregulars,TV-14,Crime,7,431
The Serpent,TV-MA,Crime,7.2,"1,127"
Workin' Moms,TV-MA,Comedy,7.6,91
Riverdale,TV-14,Crime,7.2,885
Brews Brothers,TV-MA,Comedy,5.4,107
The Big Show Show,TV-G,Comedy,6.5,170
The Big Show Show,TV-G,Comedy,6.9,133
The Big Show Show,TV-G,Comedy,6.8,123
The Big Show Show,TV-G,Comedy,6.9,118
The Big Show Show,TV-G,Comedy,7.1,115
The Big Show Show,TV-G,Comedy,7.3,116
The Big Show Show,TV-G,Comedy,7.6,104
The Big Show Show,TV-G,Comedy,7.5,109
Dead to Me,TV-MA,Comedy,7.6,"1,181"
Dead to Me,TV-MA,Comedy,7.6,"1,149"
Dead to Me,TV-MA,Comedy,7.7,"1,147"
Dead to Me,TV-MA,Comedy,7.8,"1,100"
Dead to Me,TV-MA,Comedy,8.1,"1,149"
Dead to Me,TV-MA,Comedy,7.9,"1,094"
Dead to Me,TV-MA,Comedy,7.9,"1,076"
Dead to Me,TV-MA,Comedy,8.7,"1,267"
Dead to Me,TV-MA,Comedy,8.6,"1,322"
"The Mind, Explained",TV-14,Documentary,7.7,450
"The Mind, Explained",TV-14,Documentary,7.6,385
"The Mind, Explained",TV-14,Documentary,7.7,363
"The Mind, Explained",TV-14,Documentary,7.7,352
"The Mind, Explained",TV-14,Documentary,8,371
High Seas,TV-MA,Crime,7.3,116
High Seas,TV-MA,Crime,6.7,134
Lucifer,TV-14,Crime,9.2,"4,474"
Brews Brothers,TV-MA,Comedy,6.2,68
Brews Brothers,TV-MA,Comedy,6.4,62
Brews Brothers,TV-MA,Comedy,6,65
Brews Brothers,TV-MA,Comedy,6.8,51
Brews Brothers,TV-MA,Comedy,6.9,56
Brews Brothers,TV-MA,Comedy,5.9,57
Brews Brothers,TV-MA,Comedy,6.6,48
The Worst Witch,TV-Y7,Family,8.2,32
Inside Bill's Brain: Decoding Bill Gates,TV-14,Documentary,7.9,455
Inside Bill's Brain: Decoding Bill Gates,TV-14,Documentary,7.9,415
The Worst Witch,TV-Y7,Family,8.6,35
The Worst Witch,TV-Y7,Family,8.1,28
Fate: The Winx Saga,TV-MA,Action,7,"1,357"
Fate: The Winx Saga,TV-MA,Action,7.2,"1,152"
Fate: The Winx Saga,TV-MA,Action,7.4,"1,115"
Fate: The Winx Saga,TV-MA,Action,7.4,"1,066"
Fate: The Winx Saga,TV-MA,Action,7.5,"1,097"
Fate: The Winx Saga,TV-MA,Action,7.9,"1,304"
The Innocent,TV-MA,Crime,7.7,951
The Innocent,TV-MA,Crime,7.9,885
The Innocent,TV-MA,Crime,7.9,787
The Innocent,TV-MA,Crime,8,781
The Innocent,TV-MA,Crime,8,800
The Innocent,TV-MA,Crime,8,753
The Innocent,TV-MA,Crime,8,744
The Innocent,TV-MA,Crime,8.1,803
Vagabond,Unknown,Action,8.5,232
Vagabond,Unknown,Action,8.4,184
My Next Guest Needs No Introduction with David Letterman,TV-MA,Talk-Show,8.8,"1,329"
Mythomaniac,Unknown,Drama,6.8,59
Mythomaniac,Unknown,Drama,7.2,46
Mythomaniac,Unknown,Drama,7.5,40
Mythomaniac,Unknown,Drama,7.2,35
Mythomaniac,Unknown,Drama,7.3,32
Mythomaniac,Unknown,Drama,7,35
The Politician,TV-MA,Comedy,8,489
Hollywood,TV-MA,Drama,7.9,"1,511"
Vagabond,Unknown,Action,8.4,167
Vagabond,Unknown,Action,8.6,158
BoJack Horseman,TV-MA,Animation,8.5,"3,166"
BoJack Horseman,TV-MA,Animation,8,"2,919"
BoJack Horseman,TV-MA,Animation,9,"3,450"
BoJack Horseman,TV-MA,Animation,8,"2,665"
BoJack Horseman,TV-MA,Animation,8.1,"2,717"
BoJack Horseman,TV-MA,Animation,9.3,"4,161"
BoJack Horseman,TV-MA,Animation,8.5,"2,962"
BoJack Horseman,TV-MA,Animation,8.3,"2,780"
BoJack Horseman,TV-MA,Animation,8.6,"2,734"
BoJack Horseman,TV-MA,Animation,8.9,"3,200"
BoJack Horseman,TV-MA,Animation,8.6,"2,752"
BoJack Horseman,TV-MA,Animation,8.9,"3,112"
BoJack Horseman,TV-MA,Animation,9.2,"3,362"
BoJack Horseman,TV-MA,Animation,9.9,"16,066"
BoJack Horseman,TV-MA,Animation,9.5,"6,230"
Toy Boy,TV-MA,Action,7.3,168
Toy Boy,TV-MA,Action,7.5,167
Toy Boy,TV-MA,Action,7.3,166
The Good Place,TV-PG,Comedy,7.3,"1,871"
The Good Place,TV-PG,Comedy,8.2,"1,937"
The Good Place,TV-PG,Comedy,8.4,"1,983"
Dynasty,TV-14,Drama,7.7,453
Black Lightning,TV-14,Action,6.7,391
Hollywood,TV-MA,Drama,7.7,"1,526"
Hollywood,TV-MA,Drama,7.9,"1,463"
Hollywood,TV-MA,Drama,7.9,"1,408"
Hollywood,TV-MA,Drama,8,"1,393"
Hollywood,TV-MA,Drama,8.2,"1,430"
Good Girls,TV-14,Comedy,7.1,452
Anne with an E,TV-PG,Drama,9.2,"1,995"
Stranger Things,TV-14,Drama,8.1,"20,825"
Tiny House Nation,TV-PG,Reality-TV,7.3,25
Tiny House Nation,TV-PG,Reality-TV,7.4,24
Tiny House Nation,TV-PG,Reality-TV,7.1,22
Tiny House Nation,TV-PG,Reality-TV,6.5,25
Tiny House Nation,TV-PG,Reality-TV,8,26
Tiny House Nation,TV-PG,Reality-TV,7.1,22
Living Undocumented,Unknown,Documentary,6.2,42
Toy Boy,TV-MA,Action,7.3,166
Toy Boy,TV-MA,Action,7.4,160
Toy Boy,TV-MA,Action,7.3,161
Toy Boy,TV-MA,Action,7.3,162
Toy Boy,TV-MA,Action,7.2,163
Toy Boy,TV-MA,Action,6.6,228
Lucifer,TV-14,Crime,8.4,"3,837"
Living Undocumented,Unknown,Documentary,6.3,34
Living Undocumented,Unknown,Documentary,5.9,31
Living Undocumented,Unknown,Documentary,5.9,30
Living Undocumented,Unknown,Documentary,5.9,32
Riverdale,TV-14,Crime,7,855
Riverdale,TV-14,Crime,7.4,885
Black Lightning,TV-14,Action,7.3,405
Dynasty,TV-14,Drama,7.7,419
Sneakerheads,TV-MA,Comedy,6.5,57
Sneakerheads,TV-MA,Comedy,6.8,53
Sneakerheads,TV-MA,Comedy,6.7,51
Sneakerheads,TV-MA,Comedy,6.4,43
Sneakerheads,TV-MA,Comedy,6.5,41
Sneakerheads,TV-MA,Comedy,6.5,41
We Are the Wave,Unknown,Drama,6.6,162
We Are the Wave,Unknown,Drama,6.4,125
We Are the Wave,Unknown,Drama,6.6,107
Explained,TV-MA,Documentary,8,378
Vagabond,Unknown,Action,8.6,145
Vagabond,Unknown,Action,8.8,156
Power Rangers Beast Morphers,TV-Y7,Action,8.8,43
Power Rangers Beast Morphers,TV-Y7,Action,8.5,33
Power Rangers Beast Morphers,TV-Y7,Action,8.3,34
Beastars,TV-MA,Animation,7.6,511
Unnatural Selection,TV-MA,Documentary,7.6,127
Unnatural Selection,TV-MA,Documentary,7.2,94
Unnatural Selection,TV-MA,Documentary,7.3,87
Unnatural Selection,TV-MA,Documentary,7.5,87
Anne with an E,TV-PG,Drama,8.9,"1,718"
Servant of the People,TV-MA,Comedy,7.4,52
The Worst Witch,TV-Y7,Family,8.1,29
The Worst Witch,TV-Y7,Family,8.2,30
The Worst Witch,TV-Y7,Family,8.3,30
The Worst Witch,TV-Y7,Family,8,29
The Sinner,TV-MA,Crime,6.7,"1,687"
Rhythm + Flow,TV-MA,Music,7.4,66
Ginny & Georgia,TV-MA,Comedy,7.5,675
Lucifer,TV-14,Crime,6.4,"5,073"
Cable Girls,TV-MA,Drama,7.8,77
Queen Sono,TV-MA,Action,6.8,63
Rhythm + Flow,TV-MA,Music,8.2,74
Explained,TV-MA,Documentary,8,349
Vagabond,Unknown,Action,8.5,140
Vagabond,Unknown,Action,8.8,141
The Sinner,TV-MA,Crime,7.1,"1,720"
Dynasty,TV-PG,Drama,7.1,521
"Breakfast, Lunch & Dinner",Unknown,Documentary,7.5,136
"Breakfast, Lunch & Dinner",Unknown,Documentary,6.7,86
"Breakfast, Lunch & Dinner",Unknown,Documentary,6.2,66
"Breakfast, Lunch & Dinner",Unknown,Documentary,7.4,70
Unsolved Mysteries,TV-MA,Documentary,5.1,679
Anne with an E,TV-PG,Drama,9.1,"1,776"
The Last Kingdom,TV-14,Action,9.3,"2,846"
Good Girls,TV-14,Comedy,7.9,469
Lucifer,TV-14,Crime,8.7,"3,831"
Explained,TV-MA,Documentary,7,297
Scams,Unknown,Action,6.8,9
Scams,Unknown,Action,Unknown,Unknown
Scams,Unknown,Action,Unknown,Unknown
Dynasty,TV-14,Drama,7.6,429
The House of Flowers,TV-MA,Comedy,6.5,161
The House of Flowers,TV-MA,Comedy,6.7,149
The House of Flowers,TV-MA,Comedy,6.4,147
The House of Flowers,TV-MA,Comedy,6.5,137
The House of Flowers,TV-MA,Comedy,6.4,130
The House of Flowers,TV-MA,Comedy,6.8,128
Vagabond,Unknown,Action,8.7,131
Vagabond,Unknown,Action,8.8,139
Barbarians,TV-MA,Action,8,"1,082"
Barbarians,TV-MA,Action,7.3,843
Top Gear,TV-PG,Adventure,8.2,245
The Haunting of Bly Manor,TV-MA,Drama,7.4,"3,890"
Mortel,TV-MA,Crime,7,73
She-Ra and the Princesses of Power,TV-Y7,Animation,8,"1,017"
She-Ra and the Princesses of Power,TV-Y7,Animation,7.9,996
She-Ra and the Princesses of Power,TV-Y7,Animation,7.7,988
The Sinner,TV-MA,Crime,7,"1,703"
Explained,TV-MA,Documentary,7.5,331
The Politician,TV-MA,Comedy,7.8,518
The Politician,TV-MA,Comedy,7.8,515
The Politician,TV-MA,Comedy,8.6,584
The Politician,TV-MA,Comedy,8,473
The Politician,TV-MA,Comedy,8.3,559
The Stranded,TV-MA,Adventure,7,74
Good Girls,TV-14,Comedy,7.7,428
Stranger Things,TV-14,Drama,8.1,"18,101"
Stranger Things,TV-14,Drama,8.3,"17,417"
Stranger Things,TV-14,Drama,9.4,"32,816"
Stranger Things,TV-14,Drama,8.1,"16,606"
Stranger Things,TV-14,Drama,8.5,"16,937"
Stranger Things,TV-14,Drama,9.6,"36,276"
Stranger Things,TV-14,Drama,8.6,"18,702"
The Dragon Prince,TV-Y7,Animation,8.4,557
Vagabond,Unknown,Action,8.6,135
Vagabond,Unknown,Action,9.3,187
Avatar: The Last Airbender,TV-Y7,Animation,9.5,"4,740"
The Serpent,TV-MA,Crime,7.4,916
The Serpent,TV-MA,Crime,8,903
The Serpent,TV-MA,Crime,7.7,816
The Serpent,TV-MA,Crime,7.8,802
The Serpent,TV-MA,Crime,7.5,750
The Serpent,TV-MA,Crime,7.8,724
Hi Score Girl,TV-PG,Animation,7.8,59
Dynasty,TV-PG,Drama,7.8,433
The Umbrella Academy,TV-14,Action,8.5,"3,734"
The Umbrella Academy,TV-14,Action,8.7,"3,929"
Johnny Test,TV-Y7,Animation,5.8,32
Virgin River,TV-14,Drama,7.6,497
Virgin River,TV-14,Drama,7.4,425
Virgin River,TV-14,Drama,7.6,481
Virgin River,TV-14,Drama,7.4,419
Virgin River,TV-14,Drama,7.4,393
Grace and Frankie,TV-MA,Comedy,7.6,347
13 Reasons Why,TV-MA,Drama,5.1,"1,868"
The Dragon Prince,TV-Y7,Animation,8.3,525
Super Monsters,TV-Y,Animation,4.8,68
Anne with an E,TV-PG,Drama,9.5,"2,488"
The Dragon Prince,TV-Y7,Animation,8.5,529
The Dragon Prince,TV-Y7,Animation,8.3,522
Lucifer,TV-14,Crime,8.7,"3,832"
The Dragon Prince,TV-Y7,Animation,8.6,540
Hi Score Girl,TV-PG,Animation,7.1,50
The Minions of Midas,TV-MA,Crime,7.1,175
The Minions of Midas,TV-MA,Crime,6.9,147
The Minions of Midas,TV-MA,Crime,6.9,136
The Minions of Midas,TV-MA,Crime,6.8,120
The Minions of Midas,TV-MA,Crime,6.9,132
The Minions of Midas,TV-MA,Crime,6.4,133
Explained,TV-MA,Documentary,7.2,291
Magic for Humans,TV-PG,Comedy,7.1,85
Magic for Humans,TV-PG,Comedy,7.5,74
Magic for Humans,TV-PG,Comedy,7.5,70
Magic for Humans,TV-PG,Comedy,7.5,67
Magic for Humans,TV-PG,Comedy,7.5,62
Magic for Humans,TV-PG,Comedy,8,76
Cable Girls,TV-MA,Drama,7.6,103
Cable Girls,TV-MA,Drama,7.6,98
Cable Girls,TV-MA,Drama,7.5,99
Cable Girls,TV-MA,Drama,7.6,116
Cable Girls,TV-MA,Drama,7.6,84
Cable Girls,TV-MA,Drama,7.6,77
Cable Girls,TV-MA,Drama,7.9,83
Cable Girls,TV-MA,Drama,5.9,163
Inventing Anna,TV-MA,Drama,6.7,"1,300"
Inventing Anna,TV-MA,Drama,7.1,"1,081"
Inventing Anna,TV-MA,Drama,7.1,946
Inventing Anna,TV-MA,Drama,7.3,945
Inventing Anna,TV-MA,Drama,7.3,913
Inventing Anna,TV-MA,Drama,7.4,936
Inventing Anna,TV-MA,Drama,7.2,869
Inventing Anna,TV-MA,Drama,6.6,922
Inventing Anna,TV-MA,Drama,6.8,916
Dynasty,TV-PG,Drama,7.8,424
Pok??mon,TV-Y7-FV,Animation,8.2,191
The Dragon Prince,TV-Y7,Animation,8.6,528
High Seas,TV-MA,Crime,7.4,120
High Seas,TV-MA,Crime,7.2,104
Vagabond,Unknown,Action,8.6,122
The Stranded,TV-MA,Adventure,6.8,53
The Stranded,TV-MA,Adventure,6.9,51
The Stranded,TV-MA,Adventure,7,52
The Stranded,TV-MA,Adventure,6.8,50
The Stranded,TV-MA,Adventure,7.1,51
The House of Flowers,TV-MA,Comedy,7.5,296
The Dragon Prince,TV-Y7,Animation,8.9,555
Vagabond,Unknown,Action,8.3,119
Vagabond,Unknown,Action,8.7,128
Vagabond,Unknown,Action,7.8,169
Top Gear,TV-PG,Adventure,8.7,317
The Devil Next Door,TV-MA,Documentary,7.6,467
The Devil Next Door,TV-MA,Documentary,7.6,423
The Devil Next Door,TV-MA,Documentary,7.5,407
The Devil Next Door,TV-MA,Documentary,7.7,394
The Devil Next Door,TV-MA,Documentary,7.7,385
Johnny Test,TV-Y7,Animation,6.1,30
The Dragon Prince,TV-Y7,Animation,9,588
Unsolved Mysteries,TV-MA,Documentary,5.8,"1,159"
The Worst Witch,TV-Y7,Family,8.1,30
The Worst Witch,TV-Y7,Family,8.1,30
The Worst Witch,TV-Y7,Family,8.3,28
The Worst Witch,TV-Y7,Family,8.3,28
Johnny Test,TV-Y7,Animation,5.9,28
She-Ra and the Princesses of Power,TV-Y7,Animation,8.1,983
She-Ra and the Princesses of Power,TV-Y7,Animation,7.9,983
She-Ra and the Princesses of Power,TV-Y7,Animation,8.6,"1,031"
She-Ra and the Princesses of Power,TV-Y7,Animation,8.6,"1,034"
She-Ra and the Princesses of Power,TV-Y7,Animation,7.6,992
She-Ra and the Princesses of Power,TV-Y7,Animation,9.2,"1,184"
She-Ra and the Princesses of Power,TV-Y7,Animation,8.6,"1,027"
She-Ra and the Princesses of Power,TV-Y7,Animation,8.5,"1,007"
She-Ra and the Princesses of Power,TV-Y7,Animation,8.8,"1,072"
She-Ra and the Princesses of Power,TV-Y7,Animation,9.1,"1,106"
Barbarians,TV-MA,Action,7.3,861
Barbarians,TV-MA,Action,7.4,929
Barbarians,TV-MA,Action,7.3,982
Barbarians,TV-MA,Action,7.3,"1,147"
The Dragon Prince,TV-Y7,Animation,9.4,886
Disenchantment,TV-14,Animation,7.4,523
Disenchantment,TV-14,Animation,7.6,497
Disenchantment,TV-14,Animation,7.4,472
Disenchantment,TV-14,Animation,7.2,444
Disenchantment,TV-14,Animation,7,438
Disenchantment,TV-14,Animation,7.3,433
Disenchantment,TV-14,Animation,7.4,411
Disenchantment,TV-14,Animation,7.3,402
Disenchantment,TV-14,Animation,7.2,393
Disenchantment,TV-14,Animation,7.6,433
On My Block,TV-14,Comedy,7.6,211
Mr. Iglesias,TV-14,Comedy,7.3,122
Explained,TV-MA,Documentary,8.5,517
The Sinner,TV-MA,Crime,6.5,"1,597"
Ginny & Georgia,TV-MA,Comedy,7.4,640
Ginny & Georgia,TV-MA,Comedy,7.7,623
Ginny & Georgia,TV-MA,Comedy,7.6,599
Ginny & Georgia,TV-MA,Comedy,7.8,644
Ginny & Georgia,TV-MA,Comedy,7.8,677
Ginny & Georgia,TV-MA,Comedy,7.5,701
Hi Score Girl,TV-PG,Animation,7.6,49
Young Wallander,TV-MA,Crime,7.1,442
Johnny Test,TV-Y7,Animation,6.1,34
The Stranded,TV-MA,Adventure,7.1,56
Young Wallander,TV-MA,Crime,7.4,431
Selena: The Series,TV-PG,Biography,7,204
Selena: The Series,TV-PG,Biography,7.2,176
Selena: The Series,TV-PG,Biography,7.5,161
Avatar: The Last Airbender,TV-Y7,Animation,7.6,"3,726"
Selena: The Series,TV-PG,Biography,7.3,155
Selena: The Series,TV-PG,Biography,7.5,148
Selena: The Series,TV-PG,Biography,7.2,149
The Witcher,TV-MA,Action,8.5,"12,944"
Baby,TV-MA,Drama,7.3,119
Queen Sono,TV-MA,Action,6.8,78
Queen Sono,TV-MA,Action,6.7,69
Queen Sono,TV-MA,Action,6.8,62
Queen Sono,TV-MA,Action,6.6,63
Black Lightning,TV-14,Action,6.8,385
Sky Rojo,TV-MA,Action,6.9,458
Lucifer,TV-14,Crime,8.9,"3,869"
Lucifer,TV-14,Crime,9.3,"5,350"
Lucifer,TV-14,Crime,8.3,"3,319"
Lucifer,TV-14,Crime,8.3,"2,836"
Lucifer,TV-14,Crime,8.2,"3,643"
Lucifer,TV-14,Crime,8.1,"2,736"
Lucifer,TV-14,Crime,8.7,"2,927"
Lucifer,TV-14,Crime,9.2,"3,929"
Hi Score Girl,TV-PG,Animation,7.8,47
Explained,TV-MA,Documentary,8.1,334
Riverdale,TV-14,Crime,7.6,904
Hi Score Girl,TV-PG,Animation,7.7,45
Dynasty,TV-14,Drama,8.3,448
Young Wallander,TV-MA,Crime,7.3,400
Young Wallander,TV-MA,Crime,7.3,397
Young Wallander,TV-MA,Crime,7.2,413
The House of Flowers,TV-MA,Comedy,8.3,74
Fast & Furious Spy Racers,TV-Y7,Animation,6.6,138
Dash & Lily,TV-14,Comedy,7.6,393
Dash & Lily,TV-14,Comedy,7.7,359
Dash & Lily,TV-14,Comedy,7.6,319
Dash & Lily,TV-14,Comedy,7.8,309
Dash & Lily,TV-14,Comedy,7.5,305
Dash & Lily,TV-14,Comedy,7.8,298
Dash & Lily,TV-14,Comedy,7.7,299
Dash & Lily,TV-14,Comedy,8,325
The Bonfire of Destiny,TV-MA,Drama,7.9,190
The Bonfire of Destiny,TV-MA,Drama,7.5,131
Ethos,TV-MA,Drama,8.4,835
The Bonfire of Destiny,TV-MA,Drama,7.3,118
Money Heist,TV-MA,Action,7.3,"7,140"
The Umbrella Academy,TV-14,Action,8.3,"3,636"
The Umbrella Academy,TV-14,Action,8.4,"3,771"
The Umbrella Academy,TV-14,Action,8.9,"4,975"
Riverdale,TV-14,Crime,7.2,829
Mortel,TV-MA,Crime,7.9,55
Mortel,TV-MA,Crime,6.9,52
Mortel,TV-MA,Crime,7.3,53
Mortel,TV-MA,Crime,7.3,53
Black Lightning,TV-14,Action,7.2,389
Explained,TV-MA,Documentary,7.2,291
Mortel,TV-MA,Crime,7.8,53
Holiday Secrets,Unknown,Drama,6.2,48
Holiday Secrets,Unknown,Drama,6.5,39
Holiday Secrets,Unknown,Drama,6.9,43
Narcoworld: Dope Stories,TV-MA,Documentary,7,49
Narcoworld: Dope Stories,TV-MA,Documentary,7,34
Narcoworld: Dope Stories,TV-MA,Documentary,7.5,29
Narcoworld: Dope Stories,TV-MA,Documentary,6.8,30
Kevin Hart: Don't F**k This Up,TV-MA,Documentary,6.5,107
